,CRS_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,TAIL_NUM,FlightStatus
1779,21.0,US,2057,LGA,214,1/25/2004,2188,DCA,0,SUN,25,N760UW,1
1780,15.0,RU,1456,EWR,169,1/25/2004,2403,BWI,0,SUN,25,N14505,0
1781,10.0,RU,1137,EWR,169,1/25/2004,2303,BWI,0,SUN,25,N16927,1
1782,17.0,RU,1729,EWR,169,1/25/2004,3372,BWI,0,SUN,25,N13908,0
1783,13.0,RU,1313,EWR,169,1/25/2004,2703,BWI,0,SUN,25,N13955,0
1784,16.0,CO,1620,EWR,199,1/25/2004,810,DCA,0,SUN,25,N33608,0
1785,13.0,CO,1251,EWR,199,1/25/2004,1767,DCA,0,SUN,25,N14645,0
1786,19.0,CO,1856,EWR,199,1/25/2004,816,DCA,0,SUN,25,N16650,0
1787,8.0,DH,830,EWR,213,1/25/2004,7299,IAD,0,SUN,25,N694BR,0
1788,17.0,DH,1720,EWR,213,1/25/2004,7302,IAD,0,SUN,25,N671BR,0
1789,12.0,DH,1238,EWR,213,1/25/2004,7303,IAD,0,SUN,25,N671BR,0
1790,21.0,DH,2120,EWR,213,1/25/2004,7304,IAD,0,SUN,25,N664BR,1
1791,14.0,DH,1521,EWR,213,1/25/2004,7307,IAD,0,SUN,25,N329UE,1
1792,21.0,RU,2244,EWR,199,1/25/2004,2879,DCA,0,SUN,25,N13936,1
1793,9.0,RU,926,EWR,199,1/25/2004,2582,DCA,0,SUN,25,N11548,0
1794,8.0,RU,840,EWR,213,1/25/2004,2254,IAD,0,SUN,25,N13936,0
1795,19.0,RU,1859,EWR,213,1/25/2004,2385,IAD,0,SUN,25,N16151,1
1796,15.0,RU,1456,EWR,213,1/25/2004,2156,IAD,0,SUN,25,N41104,0
1797,17.0,RU,1655,EWR,213,1/25/2004,2497,IAD,0,SUN,25,N14907,0
1798,14.0,RU,1356,EWR,199,1/25/2004,2216,DCA,0,SUN,25,N14950,0
1799,17.0,RU,1736,EWR,199,1/25/2004,2097,DCA,0,SUN,25,N13956,0
1800,15.0,OH,1500,JFK,184,1/26/2004,5935,BWI,0,MON,26,N811CA,0
1801,12.0,DH,1243,LGA,229,1/26/2004,7208,IAD,0,MON,26,N681BR,0
1802,15.0,DH,1612,LGA,229,1/26/2004,7211,IAD,0,MON,26,N708BR,1
1803,17.0,DH,1947,LGA,229,1/26/2004,7215,IAD,0,MON,26,N656BR,1
1804,21.0,DH,2150,LGA,229,1/26/2004,7684,IAD,0,MON,26,N670BR,1
1805,6.0,DH,1001,LGA,229,1/26/2004,7790,IAD,0,MON,26,N624BR,1
1806,10.0,DH,1035,LGA,229,1/26/2004,7792,IAD,0,MON,26,N708BR,1
1807,8.0,DH,839,JFK,228,1/26/2004,7800,IAD,0,MON,26,N683BR,0
1808,12.0,DH,1235,JFK,228,1/26/2004,7806,IAD,0,MON,26,N653BR,0
1809,15.0,DH,1459,JFK,228,1/26/2004,7808,IAD,0,MON,26,N330UE,1
1810,16.0,DH,1759,JFK,228,1/26/2004,7810,IAD,0,MON,26,N329UE,1
1811,17.0,DH,1829,JFK,228,1/26/2004,7812,IAD,0,MON,26,N333UE,1
1812,21.0,DH,2120,JFK,228,1/26/2004,7814,IAD,0,MON,26,N687BR,0
1813,16.0,DH,1635,JFK,228,1/26/2004,7816,IAD,0,MON,26,N316UE,0
1814,15.0,DL,1509,JFK,213,1/26/2004,746,DCA,1,MON,26,N905DL,1
1815,7.0,DL,741,LGA,214,1/26/2004,1742,DCA,1,MON,26,N225DL,1
1816,9.0,DL,929,LGA,214,1/26/2004,1746,DCA,0,MON,26,N231DN,0
1817,10.0,DL,1033,LGA,214,1/26/2004,1748,DCA,0,MON,26,N221DL,0
1818,11.0,DL,1129,LGA,214,1/26/2004,1750,DCA,0,MON,26,N225DL,0
1819,12.0,DL,1229,LGA,214,1/26/2004,1752,DCA,0,MON,26,N242DL,0
1820,13.0,DL,1328,LGA,214,1/26/2004,1754,DCA,0,MON,26,N231DN,0
1821,14.0,DL,1433,LGA,214,1/26/2004,1756,DCA,0,MON,26,N221DL,1
1822,15.0,DL,1540,LGA,214,1/26/2004,1758,DCA,1,MON,26,N225DL,1
1823,16.0,DL,1634,LGA,214,1/26/2004,1760,DCA,0,MON,26,N242DL,0
1824,17.0,DL,1730,LGA,214,1/26/2004,1762,DCA,0,MON,26,N231DN,0
1825,19.0,DL,1931,LGA,214,1/26/2004,1766,DCA,0,MON,26,N225DL,0
1826,20.0,DL,2031,LGA,214,1/26/2004,1768,DCA,0,MON,26,N242DL,0
1827,15.0,MQ,1619,JFK,213,1/26/2004,4752,DCA,1,MON,26,N713MQ,1
1828,18.0,MQ,1956,JFK,213,1/26/2004,4784,DCA,1,MON,26,N711MQ,1
1829,8.0,MQ,1017,LGA,214,1/26/2004,4954,DCA,1,MON,26,N718MQ,1
1830,9.0,MQ,920,LGA,214,1/26/2004,4956,DCA,1,MON,26,N728MQ,1
1831,13.0,MQ,1607,LGA,214,1/26/2004,4964,DCA,1,MON,26,N730MQ,1
1832,19.0,MQ,2010,LGA,214,1/26/2004,4976,DCA,1,MON,26,N728MQ,1
1833,8.0,UA,929,LGA,229,1/26/2004,846,IAD,1,MON,26,N525UA,1
1834,6.0,US,646,LGA,214,1/26/2004,1479,DCA,0,MON,26,N767UW,1
1835,7.0,US,729,LGA,214,1/26/2004,2160,DCA,0,MON,26,N704UW,1
1836,8.0,US,801,LGA,214,1/26/2004,2162,DCA,0,MON,26,N762UW,0
1837,9.0,US,925,LGA,214,1/26/2004,2164,DCA,1,MON,26,N760UW,1
1838,10.0,US,956,LGA,214,1/26/2004,2166,DCA,0,MON,26,N710UW,0
1839,11.0,US,1100,LGA,214,1/26/2004,2168,DCA,0,MON,26,N704UW,1
1840,14.0,US,1358,LGA,214,1/26/2004,2174,DCA,0,MON,26,N710UW,0
1841,16.0,US,1559,LGA,214,1/26/2004,2178,DCA,0,MON,26,N762UW,0
1842,17.0,US,1703,LGA,214,1/26/2004,2180,DCA,0,MON,26,N760UW,0
1843,18.0,US,1756,LGA,214,1/26/2004,2182,DCA,0,MON,26,N710UW,0
1844,19.0,US,1900,LGA,214,1/26/2004,2184,DCA,0,MON,26,N704UW,0
1845,20.0,US,1955,LGA,214,1/26/2004,2186,DCA,0,MON,26,N762UW,0
1846,21.0,US,2118,LGA,214,1/26/2004,2188,DCA,0,MON,26,N760UW,1
1847,17.0,RU,1737,EWR,169,1/26/2004,3372,BWI,0,MON,26,N15555,1
1848,15.0,RU,1504,EWR,169,1/26/2004,2403,BWI,0,MON,26,N17513,0
1849,7.0,CO,750,EWR,199,1/26/2004,806,DCA,1,MON,26,N13624,1
1850,19.0,CO,1922,EWR,199,1/26/2004,816,DCA,0,MON,26,N23661,1
1851,13.0,CO,1254,EWR,199,1/26/2004,808,DCA,0,MON,26,N33637,0
1852,8.0,DH,840,EWR,213,1/26/2004,7299,IAD,0,MON,26,N655BR,0
1853,12.0,DH,1501,EWR,213,1/26/2004,7303,IAD,0,MON,26,N685BR,1
1854,21.0,DH,2150,EWR,213,1/26/2004,7304,IAD,0,MON,26,N631BR,1
1855,6.0,DH,632,EWR,213,1/26/2004,7305,IAD,0,MON,26,N316UE,0
1856,14.0,DH,1457,EWR,213,1/26/2004,7307,IAD,1,MON,26,N320UE,1
1857,15.0,RU,1500,EWR,213,1/26/2004,2156,IAD,0,MON,26,N14116,1
1858,21.0,RU,2055,EWR,199,1/26/2004,2879,DCA,0,MON,26,N21537,0
1859,9.0,RU,856,EWR,199,1/26/2004,2582,DCA,0,MON,26,N13929,0
1860,19.0,RU,1939,EWR,213,1/26/2004,2385,IAD,0,MON,26,N34110,1
1861,13.0,RU,1258,EWR,213,1/26/2004,2692,IAD,0,MON,26,N16511,0
1862,17.0,RU,1754,EWR,213,1/26/2004,2497,IAD,0,MON,26,N11539,1
1863,14.0,RU,1358,EWR,199,1/26/2004,2216,DCA,0,MON,26,N15973,0
1864,15.0,RU,1755,EWR,199,1/26/2004,2261,DCA,1,MON,26,N16927,1
1865,15.0,OH,1515,JFK,184,1/27/2004,5935,BWI,0,TUE,27,N712CA,0
1866,16.0,DH,1941,JFK,213,1/27/2004,6155,DCA,0,TUE,27,N420FJ,1
1867,12.0,DH,1409,LGA,229,1/27/2004,7208,IAD,1,TUE,27,N661BR,1
1868,15.0,DH,1520,LGA,229,1/27/2004,7211,IAD,1,TUE,27,N676BR,1
1869,17.0,DH,1735,LGA,229,1/27/2004,7215,IAD,1,TUE,27,N631BR,1
1870,6.0,DH,845,LGA,229,1/27/2004,7790,IAD,1,TUE,27,N624BR,1
1871,10.0,DH,1031,LGA,229,1/27/2004,7792,IAD,0,TUE,27,N676BR,0
1872,8.0,DH,837,JFK,228,1/27/2004,7800,IAD,0,TUE,27,N670BR,1
1873,12.0,DH,1342,JFK,228,1/27/2004,7806,IAD,0,TUE,27,N643BR,1
1874,15.0,DH,1512,JFK,228,1/27/2004,7808,IAD,1,TUE,27,N324UE,1
1875,17.0,DH,1915,JFK,228,1/27/2004,7812,IAD,1,TUE,27,N316UE,1
1876,21.0,DH,2155,JFK,228,1/27/2004,7814,IAD,1,TUE,27,N648BR,1
1877,15.0,DL,1505,JFK,213,1/27/2004,746,DCA,0,TUE,27,N927DA,1
1878,7.0,DL,731,LGA,214,1/27/2004,1742,DCA,0,TUE,27,N232DZ,0
1879,8.0,DL,842,LGA,214,1/27/2004,1744,DCA,0,TUE,27,N242DL,1
1880,10.0,DL,1032,LGA,214,1/27/2004,1748,DCA,0,TUE,27,N225DL,0
1881,12.0,DL,1231,LGA,214,1/27/2004,1752,DCA,0,TUE,27,N242DL,0
1882,14.0,DL,1430,LGA,214,1/27/2004,1756,DCA,0,TUE,27,N225DL,0
1883,16.0,DL,1750,LGA,214,1/27/2004,1760,DCA,0,TUE,27,N242DL,1
1884,18.0,DL,1927,LGA,214,1/27/2004,1764,DCA,0,TUE,27,N225DL,1
1885,20.0,DL,2030,LGA,214,1/27/2004,1768,DCA,0,TUE,27,N232DZ,1
1886,15.0,MQ,1551,JFK,213,1/27/2004,4752,DCA,0,TUE,27,N845MQ,1
1887,18.0,MQ,1915,JFK,213,1/27/2004,4784,DCA,1,TUE,27,N710MQ,1
1888,7.0,MQ,700,LGA,214,1/27/2004,4952,DCA,0,TUE,27,N713MQ,1
1889,8.0,MQ,810,LGA,214,1/27/2004,4954,DCA,0,TUE,27,N722MQ,0
1890,14.0,MQ,1612,LGA,214,1/27/2004,4966,DCA,1,TUE,27,N719MQ,1
1891,15.0,MQ,1459,LGA,214,1/27/2004,4968,DCA,0,TUE,27,N711MQ,0
1892,16.0,MQ,1855,LGA,214,1/27/2004,4970,DCA,1,TUE,27,N703MQ,1
1893,8.0,UA,1026,LGA,229,1/27/2004,846,IAD,1,TUE,27,N534UA,1
1894,6.0,US,625,LGA,214,1/27/2004,1479,DCA,0,TUE,27,N744UW,0
1895,7.0,US,657,LGA,214,1/27/2004,2160,DCA,0,TUE,27,N741UW,0
1896,8.0,US,757,LGA,214,1/27/2004,2162,DCA,0,TUE,27,N704UW,0
1897,9.0,US,858,LGA,214,1/27/2004,2164,DCA,0,TUE,27,N733UW,0
1898,10.0,US,956,LGA,214,1/27/2004,2166,DCA,0,TUE,27,N724UW,0
1899,11.0,US,1057,LGA,214,1/27/2004,2168,DCA,0,TUE,27,N741UW,0
1900,12.0,US,1156,LGA,214,1/27/2004,2170,DCA,0,TUE,27,N704UW,0
1901,13.0,US,1300,LGA,214,1/27/2004,2172,DCA,0,TUE,27,N733UW,0
1902,14.0,US,1357,LGA,214,1/27/2004,2174,DCA,0,TUE,27,N724UW,0
1903,15.0,US,1457,LGA,214,1/27/2004,2176,DCA,0,TUE,27,N741UW,0
1904,16.0,US,1559,LGA,214,1/27/2004,2178,DCA,0,TUE,27,N704UW,0
1905,17.0,US,1657,LGA,214,1/27/2004,2180,DCA,0,TUE,27,N733UW,0
1906,7.0,RU,657,EWR,169,1/27/2004,2703,BWI,0,TUE,27,N12921,1
1907,17.0,CO,1813,EWR,199,1/27/2004,814,DCA,1,TUE,27,N10323,1
1908,13.0,CO,1257,EWR,199,1/27/2004,808,DCA,0,TUE,27,N14613,1
1909,8.0,DH,840,EWR,213,1/27/2004,7299,IAD,0,TUE,27,N646BR,1
1910,17.0,DH,1824,EWR,213,1/27/2004,7302,IAD,1,TUE,27,N708BR,1
1911,12.0,DH,1348,EWR,213,1/27/2004,7303,IAD,0,TUE,27,N708BR,1
1912,21.0,DH,2150,EWR,213,1/27/2004,7304,IAD,0,TUE,27,N646BR,1
1913,14.0,DH,1444,EWR,213,1/27/2004,7307,IAD,1,TUE,27,N322UE,1
1914,15.0,RU,1456,EWR,213,1/27/2004,2156,IAD,0,TUE,27,N18982,1
1915,7.0,RU,711,EWR,213,1/27/2004,2855,IAD,1,TUE,27,N17984,1
1916,6.0,RU,641,EWR,199,1/27/2004,2761,DCA,0,TUE,27,N34110,0
1917,15.0,OH,1500,JFK,184,1/28/2004,5935,BWI,0,WEN,28,N809CA,0
1918,16.0,DH,1631,JFK,213,1/28/2004,6155,DCA,0,WEN,28,N451FJ,0
1919,12.0,DH,1238,LGA,229,1/28/2004,7208,IAD,0,WEN,28,N647BR,0
1920,15.0,DH,1552,LGA,229,1/28/2004,7211,IAD,0,WEN,28,N329UE,1
1921,17.0,DH,1744,LGA,229,1/28/2004,7215,IAD,0,WEN,28,N651BR,0
1922,21.0,DH,2151,LGA,229,1/28/2004,7684,IAD,0,WEN,28,N634BR,1
1923,6.0,DH,640,LGA,229,1/28/2004,7790,IAD,0,WEN,28,N679BR,0
1924,10.0,DH,1038,LGA,229,1/28/2004,7792,IAD,0,WEN,28,N329UE,0
1925,8.0,DH,912,JFK,228,1/28/2004,7800,IAD,0,WEN,28,N660BR,1
1926,12.0,DH,1331,JFK,228,1/28/2004,7806,IAD,0,WEN,28,N689BR,1
1927,15.0,DH,1451,JFK,228,1/28/2004,7808,IAD,0,WEN,28,N301UE,0
1928,16.0,DH,1642,JFK,228,1/28/2004,7810,IAD,0,WEN,28,N320UE,0
1929,17.0,DH,1832,JFK,228,1/28/2004,7812,IAD,0,WEN,28,N332UE,1
1930,21.0,DH,2118,JFK,228,1/28/2004,7814,IAD,0,WEN,28,N658BR,0
1931,16.0,DH,1610,JFK,228,1/28/2004,7816,IAD,0,WEN,28,N328UE,0
1932,15.0,DL,1451,JFK,213,1/28/2004,746,DCA,0,WEN,28,N921DL,0
1933,7.0,DL,729,LGA,214,1/28/2004,1742,DCA,0,WEN,28,N242DL,0
1934,9.0,DL,931,LGA,214,1/28/2004,1746,DCA,0,WEN,28,N225DL,0
1935,11.0,DL,1130,LGA,214,1/28/2004,1750,DCA,0,WEN,28,N242DL,0
1936,13.0,DL,1329,LGA,214,1/28/2004,1754,DCA,0,WEN,28,N225DL,0
1937,15.0,DL,1529,LGA,214,1/28/2004,1758,DCA,0,WEN,28,N242DL,0
1938,17.0,DL,1729,LGA,214,1/28/2004,1762,DCA,0,WEN,28,N225DL,0
1939,18.0,DL,1830,LGA,214,1/28/2004,1764,DCA,0,WEN,28,N241DL,0
1940,20.0,DL,2030,LGA,214,1/28/2004,1768,DCA,0,WEN,28,N232DZ,1
1941,15.0,MQ,1529,JFK,213,1/28/2004,4752,DCA,0,WEN,28,N723MQ,0
1942,18.0,MQ,1833,JFK,213,1/28/2004,4784,DCA,0,WEN,28,N845MQ,0
1943,8.0,MQ,756,LGA,214,1/28/2004,4954,DCA,0,WEN,28,N708MQ,1
1944,14.0,MQ,1424,LGA,214,1/28/2004,4966,DCA,0,WEN,28,N836MQ,1
1945,15.0,MQ,1513,LGA,214,1/28/2004,4968,DCA,0,WEN,28,N845MQ,0
1946,16.0,MQ,1551,LGA,214,1/28/2004,4970,DCA,0,WEN,28,N722MQ,0
1947,17.0,MQ,1719,LGA,214,1/28/2004,4972,DCA,0,WEN,28,N716MQ,1
1948,19.0,MQ,1941,LGA,214,1/28/2004,4976,DCA,0,WEN,28,N729MQ,1
1949,8.0,UA,849,LGA,229,1/28/2004,846,IAD,0,WEN,28,N540UA,0
1950,6.0,US,628,LGA,214,1/28/2004,1479,DCA,0,WEN,28,N758UW,0
1951,7.0,US,657,LGA,214,1/28/2004,2160,DCA,0,WEN,28,N722UW,0
1952,8.0,US,830,LGA,214,1/28/2004,2162,DCA,0,WEN,28,N704UW,1
1953,9.0,US,921,LGA,214,1/28/2004,2164,DCA,0,WEN,28,N741UW,1
1954,10.0,US,1005,LGA,214,1/28/2004,2166,DCA,0,WEN,28,N709UW,0
1955,11.0,US,1056,LGA,214,1/28/2004,2168,DCA,0,WEN,28,N722UW,0
1956,13.0,US,1257,LGA,214,1/28/2004,2172,DCA,0,WEN,28,N741UW,0
1957,15.0,US,1458,LGA,214,1/28/2004,2176,DCA,0,WEN,28,N722UW,1
1958,16.0,US,1555,LGA,214,1/28/2004,2178,DCA,0,WEN,28,N704UW,1
1959,17.0,US,1656,LGA,214,1/28/2004,2180,DCA,0,WEN,28,N709UW,0
1960,18.0,US,1758,LGA,214,1/28/2004,2182,DCA,0,WEN,28,N727UW,0
1961,19.0,US,1855,LGA,214,1/28/2004,2184,DCA,0,WEN,28,N722UW,0
1962,20.0,US,1956,LGA,214,1/28/2004,2186,DCA,0,WEN,28,N768UW,1
1963,21.0,US,2054,LGA,214,1/28/2004,2188,DCA,0,WEN,28,N765UW,0
1964,15.0,RU,1454,EWR,169,1/28/2004,2403,BWI,0,WEN,28,N14952,0
1965,10.0,RU,1022,EWR,169,1/28/2004,2303,BWI,0,WEN,28,N13914,0
1966,17.0,RU,1848,EWR,169,1/28/2004,3372,BWI,0,WEN,28,N18102,1
1967,17.0,CO,1723,EWR,199,1/28/2004,814,DCA,0,WEN,28,N14336,0
1968,19.0,CO,1937,EWR,199,1/28/2004,816,DCA,0,WEN,28,N18611,1
1969,13.0,CO,1256,EWR,199,1/28/2004,808,DCA,0,WEN,28,N19638,0
1970,8.0,DH,836,EWR,213,1/28/2004,7299,IAD,0,WEN,28,N683BR,0
1971,17.0,DH,1715,EWR,213,1/28/2004,7302,IAD,0,WEN,28,N679BR,1
1972,12.0,DH,1354,EWR,213,1/28/2004,7303,IAD,0,WEN,28,N679BR,1
1973,21.0,DH,2116,EWR,213,1/28/2004,7304,IAD,0,WEN,28,N640BR,0
1974,6.0,DH,627,EWR,213,1/28/2004,7305,IAD,0,WEN,28,N329UE,0
1975,14.0,DH,1425,EWR,213,1/28/2004,7307,IAD,0,WEN,28,N312UE,0
1976,14.0,RU,1355,EWR,199,1/28/2004,2216,DCA,0,WEN,28,N13914,0
1977,17.0,RU,1650,EWR,213,1/28/2004,2497,IAD,0,WEN,28,N14991,0
1978,21.0,RU,2120,EWR,199,1/28/2004,2879,DCA,0,WEN,28,N14947,1
1979,19.0,RU,1855,EWR,213,1/28/2004,2385,IAD,0,WEN,28,N17521,0
1980,16.0,RU,1628,EWR,199,1/28/2004,2181,DCA,0,WEN,28,N16571,0
1981,9.0,RU,911,EWR,199,1/28/2004,2582,DCA,0,WEN,28,N12921,1
1982,7.0,RU,700,EWR,213,1/28/2004,2855,IAD,0,WEN,28,N15983,0
1983,15.0,RU,1523,EWR,199,1/28/2004,2261,DCA,0,WEN,28,N12540,0
1984,15.0,RU,1453,EWR,213,1/28/2004,2156,IAD,0,WEN,28,N11119,0
1985,15.0,OH,1455,JFK,184,1/29/2004,5935,BWI,0,THU,29,N435CA,0
1986,16.0,DH,1636,JFK,213,1/29/2004,6155,DCA,0,THU,29,N402FJ,0
1987,12.0,DH,1321,LGA,229,1/29/2004,7208,IAD,0,THU,29,N651BR,1
1988,15.0,DH,1609,LGA,229,1/29/2004,7211,IAD,0,THU,29,N642BR,1
1989,17.0,DH,1939,LGA,229,1/29/2004,7215,IAD,0,THU,29,N642BR,1
1990,21.0,DH,2120,LGA,229,1/29/2004,7684,IAD,0,THU,29,N622BR,0
1991,6.0,DH,721,LGA,229,1/29/2004,7790,IAD,0,THU,29,N669BR,1
1992,8.0,DH,837,JFK,228,1/29/2004,7800,IAD,0,THU,29,N634BR,0
1993,12.0,DH,1232,JFK,228,1/29/2004,7806,IAD,0,THU,29,N708BR,0
1994,15.0,DH,1450,JFK,228,1/29/2004,7808,IAD,0,THU,29,N322UE,0
1995,16.0,DH,1644,JFK,228,1/29/2004,7810,IAD,0,THU,29,N314UE,0
1996,17.0,DH,1737,JFK,228,1/29/2004,7812,IAD,0,THU,29,N324UE,0
1997,21.0,DH,2115,JFK,228,1/29/2004,7814,IAD,0,THU,29,N620BR,0
1998,16.0,DH,1613,JFK,228,1/29/2004,7816,IAD,0,THU,29,N330UE,0
1999,15.0,DL,1500,JFK,213,1/29/2004,746,DCA,0,THU,29,N954DL,1
2000,6.0,DL,630,LGA,214,1/29/2004,1740,DCA,0,THU,29,N241DL,0
2001,7.0,DL,728,LGA,214,1/29/2004,1742,DCA,0,THU,29,N242DL,0
2002,8.0,DL,834,LGA,214,1/29/2004,1744,DCA,0,THU,29,N225DL,1
2003,10.0,DL,1032,LGA,214,1/29/2004,1748,DCA,0,THU,29,N232DZ,0
2004,11.0,DL,1128,LGA,214,1/29/2004,1750,DCA,0,THU,29,N242DL,0
2005,12.0,DL,1230,LGA,214,1/29/2004,1752,DCA,0,THU,29,N225DL,0
2006,13.0,DL,1329,LGA,214,1/29/2004,1754,DCA,0,THU,29,N241DL,0
2007,14.0,DL,1430,LGA,214,1/29/2004,1756,DCA,0,THU,29,N232DZ,0
2008,15.0,DL,1531,LGA,214,1/29/2004,1758,DCA,0,THU,29,N242DL,0
2009,16.0,DL,1629,LGA,214,1/29/2004,1760,DCA,0,THU,29,N225DL,0
2010,17.0,DL,1730,LGA,214,1/29/2004,1762,DCA,0,THU,29,N241DL,0
2011,18.0,DL,1829,LGA,214,1/29/2004,1764,DCA,0,THU,29,N221DL,0
2012,19.0,DL,1928,LGA,214,1/29/2004,1766,DCA,0,THU,29,N242DL,0
2013,20.0,DL,2031,LGA,214,1/29/2004,1768,DCA,0,THU,29,N225DL,0
2014,15.0,MQ,1633,JFK,213,1/29/2004,4752,DCA,0,THU,29,N710MQ,1
2015,6.0,MQ,559,JFK,213,1/29/2004,4760,DCA,0,THU,29,N701MQ,0
2016,18.0,MQ,1829,JFK,213,1/29/2004,4784,DCA,0,THU,29,N703MQ,0
2017,7.0,MQ,650,LGA,214,1/29/2004,4952,DCA,0,THU,29,N719MQ,1
2018,8.0,MQ,749,LGA,214,1/29/2004,4954,DCA,0,THU,29,N721MQ,0
2019,9.0,MQ,855,LGA,214,1/29/2004,4956,DCA,0,THU,29,N704MQ,0
2020,13.0,MQ,1257,LGA,214,1/29/2004,4964,DCA,0,THU,29,N733MQ,0
2021,14.0,MQ,1428,LGA,214,1/29/2004,4966,DCA,0,THU,29,N719MQ,1
2022,15.0,MQ,1527,LGA,214,1/29/2004,4968,DCA,0,THU,29,N703MQ,1
2023,17.0,MQ,1654,LGA,214,1/29/2004,4972,DCA,0,THU,29,N733MQ,0
2024,19.0,MQ,1902,LGA,214,1/29/2004,4976,DCA,0,THU,29,N716MQ,0
2025,8.0,UA,848,LGA,229,1/29/2004,846,IAD,0,THU,29,N507UA,0
2026,6.0,US,632,LGA,214,1/29/2004,1479,DCA,0,THU,29,N727UW,0
2027,7.0,US,657,LGA,214,1/29/2004,2160,DCA,0,THU,29,N751UW,1
2028,8.0,US,755,LGA,214,1/29/2004,2162,DCA,0,THU,29,N722UW,0
2029,9.0,US,858,LGA,214,1/29/2004,2164,DCA,0,THU,29,N711UW,0
2030,10.0,US,958,LGA,214,1/29/2004,2166,DCA,0,THU,29,N765UW,0
2031,11.0,US,1058,LGA,214,1/29/2004,2168,DCA,0,THU,29,N751UW,0
2032,12.0,US,1155,LGA,214,1/29/2004,2170,DCA,0,THU,29,N722UW,0
2033,13.0,US,1256,LGA,214,1/29/2004,2172,DCA,0,THU,29,N711UW,0
2034,14.0,US,1356,LGA,214,1/29/2004,2174,DCA,0,THU,29,N765UW,0
2035,15.0,US,1457,LGA,214,1/29/2004,2176,DCA,0,THU,29,N751UW,0
2036,16.0,US,1556,LGA,214,1/29/2004,2178,DCA,0,THU,29,N722UW,0
2037,17.0,US,1659,LGA,214,1/29/2004,2180,DCA,0,THU,29,N711UW,0
2038,18.0,US,1758,LGA,214,1/29/2004,2182,DCA,0,THU,29,N704UW,0
2039,19.0,US,1857,LGA,214,1/29/2004,2184,DCA,0,THU,29,N751UW,0
2040,20.0,US,2001,LGA,214,1/29/2004,2186,DCA,0,THU,29,N722UW,0
2041,21.0,US,2055,LGA,214,1/29/2004,2188,DCA,0,THU,29,N711UW,0
2042,17.0,RU,1718,EWR,169,1/29/2004,3372,BWI,0,THU,29,N16149,0
2043,7.0,RU,659,EWR,169,1/29/2004,2703,BWI,0,THU,29,N13968,0
2044,10.0,RU,1030,EWR,169,1/29/2004,2303,BWI,0,THU,29,N13550,0
2045,15.0,RU,1451,EWR,169,1/29/2004,2403,BWI,0,THU,29,N13936,0
2046,13.0,CO,1255,EWR,199,1/29/2004,808,DCA,0,THU,29,N14652,0
2047,17.0,CO,1728,EWR,199,1/29/2004,814,DCA,0,THU,29,N16701,0
2048,7.0,CO,732,EWR,199,1/29/2004,806,DCA,0,THU,29,N14664,0
2049,19.0,CO,1852,EWR,199,1/29/2004,816,DCA,0,THU,29,N15659,0
2050,8.0,DH,913,EWR,213,1/29/2004,7299,IAD,0,THU,29,N653BR,1
2051,17.0,DH,1659,EWR,213,1/29/2004,7302,IAD,0,THU,29,N701BR,0
2052,12.0,DH,1237,EWR,213,1/29/2004,7303,IAD,0,THU,29,N701BR,0
2053,21.0,DH,2211,EWR,213,1/29/2004,7304,IAD,0,THU,29,N636BR,1
2054,6.0,DH,627,EWR,213,1/29/2004,7305,IAD,0,THU,29,N315UE,0
2055,14.0,DH,1427,EWR,213,1/29/2004,7307,IAD,0,THU,29,N301UE,0
2056,21.0,RU,2057,EWR,199,1/29/2004,2879,DCA,0,THU,29,N13965,0
2057,16.0,RU,1633,EWR,199,1/29/2004,2181,DCA,0,THU,29,N14952,0
2058,15.0,RU,1452,EWR,213,1/29/2004,2156,IAD,0,THU,29,N34111,0
2059,6.0,RU,640,EWR,199,1/29/2004,2761,DCA,0,THU,29,N13550,0
2060,7.0,RU,654,EWR,213,1/29/2004,2855,IAD,0,THU,29,N19554,0
2061,19.0,RU,1855,EWR,213,1/29/2004,2385,IAD,0,THU,29,N14505,0
2062,14.0,RU,1405,EWR,199,1/29/2004,2216,DCA,0,THU,29,N13550,1
2063,13.0,RU,1259,EWR,213,1/29/2004,2692,IAD,0,THU,29,N17507,0
2064,15.0,RU,1620,EWR,199,1/29/2004,2261,DCA,0,THU,29,N13970,1
2065,9.0,RU,857,EWR,199,1/29/2004,2582,DCA,0,THU,29,N14902,0
2066,17.0,RU,1659,EWR,213,1/29/2004,2497,IAD,0,THU,29,N11536,0
2067,15.0,OH,1455,JFK,184,1/30/2004,5935,BWI,0,FRI,30,N958CA,0
2068,16.0,DH,1640,JFK,213,1/30/2004,6155,DCA,0,FRI,30,N409FJ,0
2069,12.0,DH,1237,LGA,229,1/30/2004,7208,IAD,0,FRI,30,N668BR,0
2070,15.0,DH,1528,LGA,229,1/30/2004,7211,IAD,0,FRI,30,N331UE,1
2071,17.0,DH,1709,LGA,229,1/30/2004,7215,IAD,0,FRI,30,N671BR,0
2072,21.0,DH,2127,LGA,229,1/30/2004,7684,IAD,0,FRI,30,N620BR,0
2073,6.0,DH,632,LGA,229,1/30/2004,7790,IAD,0,FRI,30,N651BR,0
